OBJECTID,Damage,Street_Number,Street_Name,Street_Type,City,Zip_Code,CAL_FIRE_Unit,County,Community,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Site_Address,Latitude,Longitude,Year_Built_Known
71290,Destroyed (>50%),2933.0,Shadow Mountain ,Road,Mountain Mesa,Unknown,KRN,Kern,Squirrel Valley,2016-06-24 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Fire Resistant,Unknown,Unknown,Combustible,Single Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,138639.0,1961,2933 SHADOW MOUNTAIN DR MOUNTAIN MESA,35.6155458863268,-118.407020543041,0
127506,Destroyed (>50%),1061.0,Chautauqua ,Boulevard,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,No Vents,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,296344.0,1940,"1061 CHAUTAUQUA BLVD, PACIFIC PALISADES, CA 90272",34.0495935,-118.5178974,1
111333,No Damage,1180.0,Boston,Street,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,<30',212011.0,1922,"1180 BOSTON ST, ALTADENA, CA 91001",34.1815173,-118.1261732,1
52552,Destroyed (>50%),14422.0,Carver,Lane,Lake Elsinore,92530,RRU,Riverside,Unknown,2018-08-06 00:00:00,Civilian,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Combustible,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,394110003.0,1987,14500 CARVER LN LAKE ELSINORE CA 92530,33.7079302465871,-117.408246372339,1
91098,No Damage,24463.0,Highway 94,Other,Potrero,91963,MVU,San Diego,Unknown,2022-08-31 00:00:00,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Asphalt,No Eaves,No Vents,Metal,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,125018.0,2010,24463 STATE ROUTE 94 POTRERO 91963 CA,32.60579536,-116.62525528,1
22739,Destroyed (>50%),12260.0,Clear Creek,Road,Ben Lomond,95005,CZU,Santa Cruz,Brookdale ,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,Unscreened,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,>30,>50',,1961,BEN LOMOND CA 95005,37.1042727538572,-122.121036068568,0
23460,No Damage,320.0,Sweetwater,Lane,Ben Lomond,95005,CZU,Santa Cruz,Ben Lomond ,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1961,BEN LOMOND CA 95005,37.102058930408,-122.116628158538,0
14808,Destroyed (>50%),1502.0,Los Alamos ,Road,Santa Rosa,95409,LNU,Sonoma,Unknown,2020-09-27 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unenclosed,No Vents,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,118818.0,1947,1502 LOS ALAMOS RD SANTA ROSA CA 95409,38.4829481511341,-122.603666719473,1
9427,Destroyed (>50%),11866.0,Platina ,Road,Igo,96047,SHU,Shasta,Unknown,2020-09-27 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Wood,Unknown,Combustible,No Fence,Unknown,Unknown,130050.0,1977,11866 PLATINA RD ONO CA 96047,40.4751594906034,-122.618242333218,1
65087,Destroyed (>50%),9451.0,Hoberg South,Drive,Cobb,95426,LNU,Lake,Cobb ,2015-09-12 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,189035.0,1961,9451 HOBERG DR COBB CA 95426,38.8455489428977,-122.731681738213,0
15404,No Damage,1018.0,Rimrock,Drive,Napa,94558,LNU,Napa,Napa,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Enclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,327726.0,1995,1018 RIMROCK DR NAPA CA 94558,38.5120605721114,-122.191885638969,1
110973,Destroyed (>50%),2600.0,Glenrose ,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,74195.0,1924,"2600 GLENROSE AVE, ALTADENA, CA 91001",34.1896068,-118.1531868,1
67099,Destroyed (>50%),9458.0,Copsey Creek,Way,Lower Lake,95457,LNU,Lake,Unknown,2016-08-13 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Fire Resistant,Unknown,Unknown,Fire Resistant,Single Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,24578.0,1961,9458 COPSEY CREEK WAY LOWER LAKE CA 95457 9713,38.9130230629083,-122.594056765346,0
108317,No Damage,810.0,Morada ,Place,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,315353.0,1964,"810 MORADA PL, ALTADENA, CA 91001",34.1809563,-118.1337935,1
19536,No Damage,2676.0,Lower Chiles Valley,Road,Saint Helena,94574,LNU,Napa,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,4913894.0,1970,2676 LOWER CHILES VALLEY RD SAINT HELENA CA 94574,38.517334572159,-122.310245795903,1
106843,Destroyed (>50%),321.0,W Terrace ,Street,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Unknown,Unknown,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,91363.0,1925,"321 W TERRACE ST, ALTADENA, CA 91001",34.1957877,-118.1540305,1
86339,No Damage,718000.0,Shane,Lane,Janesville,96114,LMU,Lassen,Unknown,2021-07-13 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,280820.0,1961,718000 SHANE LN JANESVILLE CA 96114,40.1943458174612,-120.430610317794,0
41831,Destroyed (>50%),8439.0,Montna ,Drive,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,166464.0,1968,8439  MONTNA DR   PARADISE CA 95969,39.7805979858171,-121.606104284462,1
77177,No Damage,14851.0,State Route 89,Unknown,Markleeville,96120,AEU,Alpine,Unknown,2021-07-04 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Metal,Enclosed,No Vents,Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,58265.0,1961,14851 STATE ROUTE 89 MARKLEEVILLE CA 96120,38.6952461870777,-119.780344578307,0
19724,No Damage,3405.0,Brack,Road,Healdsburg,95448,LNU,Sonoma,Healdsburg ,2020-08-16 00:00:00,Combination of Actions,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,31857.0,2003,3405 BRACK RD HEALDSBURG CA 95448,38.6347930435739,-122.945486933785,1
11423,Destroyed (>50%),580.0,Lommel,Road,Calistoga,94515,LNU,Napa,Calistoga,2020-09-27 00:00:00,Unknown,Commercial Building Single Story,Nonresidential Commercial,Unknown,Metal,Unknown,"Mesh Screen > 1/8""""",Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,54139901.0,1907,580 LOMMEL RD CALISTOGA CA 94515,38.5806015478856,-122.508443252096,1
15761,Destroyed (>50%),4312.0,Spanish Flat Loop,Road,Napa,94558,LNU,Napa,Unknown,2020-08-16 00:00:00,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Metal,No Eaves,No Vents,Metal,Unknown,No Deck/Porch,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,1124609.0,1961,4312 SPANISH FLAT LOOP RD NAPA CA 94558,38.5333243091812,-122.2239760301,0
53681,No Damage,Unknown,Unknown,Unknown,Paradise,95969,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,69801.0,1947,6223 DESCANSO LN PARADISE CA 95969,39.771882943197,-121.60453702343,1
82967,No Damage,760.0,Highway 50,Other,South Lake Tahoe,96150,AEU,El Dorado,Unknown,2021-08-14 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,640515.0,1961,760 US HIGHWAY 50 SOUTH LAKE TAHOE CA 96150,38.844113147305,-120.030788443091,0
78643,Destroyed (>50%),16355.0,Dam,Road,Clearlake,95422,LNU,Lake,Unknown,2021-08-18 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Unknown,Unknown,Unknown,Wood,Multi Pane,Unknown,Wood,Non Combustible,No Fence,0-10,<30',30000.0,1961,16355 DAM RD CLEARLAKE CA 95422,38.9237839999438,-122.606097500445,0
30184,Destroyed (>50%),13642.0,South Park,Drive,Magalia,95954,BTU,Butte,Magalia ,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,No Deck/Porch,Wood,Combustible,Combustible,Unknown,Unknown,128401.0,1980,13642 S PARK DR   MAGALIA CA 95954,39.803962945279,-121.59973748836,1
122190,Destroyed (>50%),1329.0,Lachman,Lane,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,No Eaves,"Mesh Screen <= 1/8""""",Unknown,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,1859197.0,1967,"1329 LACHMAN LN, PACIFIC PALISADES, CA 90272",34.0584699,-118.5480654,1
72682,Destroyed (>50%),12153.0,Lakeshore,Drive,Clearlake Park,95424,LNU,Lake,Clear Lake ,2017-10-08 00:00:00,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,169502.0,1961,12145 LAKESHORE DR CLEARLAKE PARK CA 95424,38.9763784003343,-122.686056011184,0
109202,Destroyed (>50%),2070.0,Lewis,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,88399.0,1912,"2070 LEWIS AVE, ALTADENA, CA 91001",34.1814057,-118.1294268,1
113539,Destroyed (>50%),205.0,Laurel,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,Unknown,Unknown,Non Combustible,Unknown,Unknown,118449.0,1976,"205 LAUREL DR, ALTADENA, CA 91001",34.2015356,-118.1488273,1
70052,Destroyed (>50%),2401.0,Old Soda Springs,Road,Unincorporated,Unknown,LNU,Napa,Unknown,2017-10-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Fire Resistant,Unknown,Screened,Fire Resistant,Multi Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,845460.0,1977,2401 OLD SODA SPRINGS RD,38.366651545301,-122.270525442634,1
96007,No Damage,15511.0,Old Chico Canyon,Road,Chico,95973,BTU,Butte,Unknown,2024-07-24 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Wood,Unenclosed,No Vents,Wood,Single Pane,Wood,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,199767.0,1997,"15511 OLD CHICO CANYON RD, CHICO, CA 95973",39.8783066,-121.7042919,1
107901,No Damage,815.0,E Woodbury,Road,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,Unscreened,Wood,Multi Pane,Masonry/Concrete,Wood,Combustible,Combustible,Unknown,30-50',53831.0,1920,"815 E WOODBURY RD, ALTADENA, CA 91001",34.1783,-118.1335385,1
105956,Destroyed (>50%),2834.0,Highview ,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,143738.0,1947,"2834 HIGHVIEW AVE, ALTADENA, CA 91001",34.1932454,-118.1454286,1
15203,No Damage,3765.0,East Highway 128,Unknown,Unknown,Unknown,LNU,Napa,St. Helena ,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1961,   ,38.502720733335,-122.261711571918,0
22825,No Damage,208.0,West Hilton,Drive,Boulder Creek,95006,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,269167.0,1963,208 W HILTON DR BOULDER CREEK CA 95006,37.1552794693488,-122.162567737165,1
1749,No Damage,0.0,C,Alley,Unknown,Unknown,LAC,Los Angeles,Unknown,2020-09-06 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,,1961,Unknown,34.1900909872467,-118.017292742538,0
32497,Destroyed (>50%),1797.0,Drendel,Circle,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,0-10,Unknown,78431.0,1956,1797  DRENDEL CIR   PARADISE CA 95969,39.7430054371532,-121.569691116641,1
51226,Destroyed (>50%),15890.0,Cindee,Lane,Unincorporated,96001,SHU,Shasta,Unknown,2018-07-23 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Composite,No Deck/Porch,Combustible,No Fence,Unknown,>50',189000.0,1968,15890 CINDEE LN REDDING CA 96001,40.5782833820546,-122.470511951208,1
53870,No Damage,Unknown,Unknown,Unknown,Paradise,95969,BTU,Butte,Unknown,2018-11-08 00:00:00,Unknown,Church,Nonresidential Commercial,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,167712.0,1900,6769 SKYWAY PARADISE CA 95969,39.763064310562,-121.6222212653,1
70547,Destroyed (>50%),3817.0,Pepperwood,Drive,South Lake Tahoe,Unknown,KRN,Kern,South Lake,2016-06-24 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Fire Resistant,Unenclosed,Unknown,Combustible,Single Pane,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,30704.0,1961,3817 PEPPERWOOD DR SOUTH LAKE,35.6280787289596,-118.372975830179,0
108153,Destroyed (>50%),3350.0,Fair Oaks,Avenue,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Unknown,Non Combustible,Unknown,Unknown,79042.0,1924,"3350 FAIR OAKS AVE, ALTADENA, CA 91001",34.2021496,-118.1435401,1
81273,No Damage,5120.0,Cosumnes Mine ,Road,Grizzly Flats,95684,AEU,El Dorado,Grizzly Flats ,2021-08-14 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,Wood,Combustible,Combustible,Unknown,Unknown,233794.0,1961,5120 COSUMNES MINE RD SOMERSET CA 95684,38.6560146963014,-120.557396284918,0
30776,Destroyed (>50%),6433.0,Moss,Lane,Paradise,95969,BTU,Butte,Paradise ,2018-11-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,No Vents,Combustible,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,83893.0,2012,6433  MOSS LN B PARADISE CA 95969,39.7785401295356,-121.596976251331,1
124777,Destroyed (>50%),1169.0,Cumbre Alta,Court,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,671480.0,1986,"1169 CUMBRE ALTA CT, PACIFIC PALISADES, CA 90272",34.069445,-118.5544972,1
25865,No Damage,0.0,Del Valle,Road,Livermore,94550,SCU,Alameda,Unknown,2020-08-18 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,No Eaves,No Vents,Wood,Unknown,Wood,Unknown,Unknown,Unknown,Unknown,Unknown,2857.0,1920,DEL VALLE RD LIVERMORE CA 94550,37.5164811816964,-121.641342640944,1
46927,Destroyed (>50%),1618.0,Merrill,Road,Paradise,95969,BTU,Butte,Paradise,2018-11-08 00:00:00,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,<30',198900.0,1961,1618  MERRILL RD   PARADISE CA 95969,39.7810486484188,-121.583946978653,1
28051,Destroyed (>50%),436500.0,Riverview,Drive,Doyle,96109,LMU,Lassen,Doyle,2020-11-17 00:00:00,Combination of Actions,Mobile Home Double Wide,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,No Patio Cover/Carport,Combustible,Unknown,Unknown,51261.0,2010,436500 RIVERVIEW DR DOYLE CA 96109,40.0409562425965,-120.10978363196,1
102569,Destroyed (>50%),351.0,E Loma Alta,Drive,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Unknown,Unknown,<30',251883.0,1948,"351 E LOMA ALTA DR, ALTADENA, CA 91001",34.2041506,-118.1361404,1
67533,Destroyed (>50%),195.0,Via San Alberto,Street,Unincorporated,Unknown,MVU,San Diego,Unknown,2017-12-07 00:00:00,Unknown,Mobile Home Double Wide,Single Residence,Unknown,Fire Resistant,Enclosed,Unknown,Combustible,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,22537.0,1961,4650 DULIN RD,33.3155301970069,-117.161105812281,0
119904,No Damage,22065.0,Pacific Coast,Highway,Malibu,90265,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Multi Family Residence Multi Story,Multiple Residence,4.0,Concrete,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,Unknown,Unknown,738851.0,2006,"22065 PACIFIC COAST HWY UNIT 5, MALIBU, CA 90265",34.0393265,-118.655472,1
124791,No Damage,17161.0,Paseo Antigua,Unknown,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,Combustible,Combustible,Unknown,Unknown,501708.0,1974,"17161 AVENIDA DE SANTA YNEZ, PACIFIC PALISADES, CA 90272",34.0703266,-118.5596769,1
131857,Destroyed (>50%),922.0,Hartzell,Street,Pacific Palisades,90272,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Unknown,Unknown,Unknown,216896.0,1923,"922 HARTZELL ST, PACIFIC PALISADES, CA 90272",34.0464399,-118.5194498,1
76436,No Damage,1424.0,Leslie ,Road,Unincorporated,95448,LNU,Sonoma,Unknown,2019-10-23 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,1638706.0,1989,1421 LESLIE RD HEALDSBURG CA 95448,38.5530457413469,-122.763537413933,1
70834,Destroyed (>50%),633.0,Skyline,Road,Ventura,Unknown,VNC,Ventura,Ventura ,2017-12-04 00:00:00,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Fire Resistant,Unknown,Unknown,Fire Resistant,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,310754.0,1973,633 SKYLINE AV VENTURA CA,34.287751171603,-119.224201815177,1
22889,No Damage,805.0,Via Raton,Unknown,Boulder Creek,95006,CZU,Santa Cruz,Unknown,2020-08-16 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,484333.0,1989,805 VIA RATON BOULDER CREEK CA 95006,37.1947701164359,-122.159272767009,1
63720,Destroyed (>50%),3455.0,Deer Trail,Road,Unincorporated,95404,LNU,Sonoma,Riebli,2017-10-08 00:00:00,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Fire Resistant,Unknown,Unknown,Combustible,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,434000.0,1961,3455 DEER TRAIL RD SANTA ROSA CA 95404,38.483590591685,-122.682064840394,0
107768,Destroyed (>50%),750.0,Morada,Place,Altadena,91001,LAC,Los Angeles,Unknown,2025-01-07 08:02:01,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,Unknown,Unknown,Non Combustible,Unknown,<30',171336.0,1929,"750 MORADA PL, ALTADENA, CA 91001",34.1814007,-118.1350761,1
