OBJECTID,Damage,City,Zip_Code,CAL_FIRE_Unit,County,Incident_Start_Date,Structure_Defense_Actions_Taken,Structure_Type,Structure_Category,Number_of_Units,Roof_Construction,Eaves,Vent_Screen,Exterior_Siding,Window_Pane,DeckPorch_On_Grade,DeckPorch_Elevated,Patio_CoverCarport_Attached_to_Structure,Fence_Attached_to_Structure,Distance_Propane_Tank_to_Structure,Distance_Residence_to_UtilityMisc_Structure,Assessed_Improved_Value,Year_Built,Latitude,Longitude,Zip_Code_Prefix,Year_Built_Known,Incident_Start_Year,Incident_Start_Month,Incident_Start_Month_Name,Incident_Start_Weekday,Assessed_Improved_Value_Known,Damage_Binary
6758,Destroyed (>50%),Unknown,Unknown,MMU,Madera,2020-09-04,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,No Vents,Unknown,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,4369.0,1961,37.3513649336039,-119.335203691955,Unknown,0,2020,9,September,Friday,1,1
90182,No Damage,North Fork,93643,MMU,Madera,2022-09-07,Dozer Fuel Break,Single Family Residence Single Story,Single Residence,0.0,Metal,Unenclosed,No Vents,Wood,Single Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,43744.0,1926,37.22140992,-119.48975809,936,1,2022,9,September,Wednesday,1,0
40251,Destroyed (>50%),Unincorporated,95926,BTU,Butte,2018-11-08,Unknown,Mobile Home Triple Wide,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Combustible,Multi Pane,Masonry/Concrete,Unknown,Combustible,No Fence,Unknown,Unknown,269509.0,1997,39.7605355030175,-121.674755969315,959,1,2018,11,November,Thursday,1,1
113599,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,Unknown,226089.0,1938,34.1950381,-118.1331269,910,1,2025,1,January,Tuesday,1,0
75028,No Damage,Unincorporated,95441,LNU,Sonoma,2019-10-23,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,38.7862835715052,-122.775856178511,954,0,2019,10,October,Wednesday,0,0
12474,No Damage,Angwin,94508,LNU,Napa,2020-09-27,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,>30,30-50,0.0,2011,38.5504424047342,-122.45703222372,945,1,2020,9,September,Sunday,1,0
108599,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Tile,No Eaves,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,Non Combustible,Non Combustible,Unknown,Unknown,219628.0,1922,34.1790837,-118.1361021,910,1,2025,1,January,Tuesday,1,0
128899,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,167258.0,1949,34.0476414,-118.5440768,902,1,2025,1,January,Tuesday,1,1
113556,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,<=30,122004.0,1947,34.1942278,-118.1315428,910,1,2025,1,January,Tuesday,1,0
6134,No Damage,Auberry,93602,FKU,Fresno,2020-09-04,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,127344.0,1979,37.0458201161452,-119.373573318599,936,1,2020,9,September,Friday,1,0
112568,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,199236.0,1946,34.1874236,-118.1338091,910,1,2025,1,January,Tuesday,1,1
76388,Destroyed (>50%),Unincorporated,94515,LNU,Sonoma,2019-10-23,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unknown,Unscreened,Wood,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,475000.0,1950,38.6655614270853,-122.73947442208,945,1,2019,10,October,Wednesday,1,1
83139,No Damage,South Lake Tahoe,96150,AEU,El Dorado,2021-08-14,Engine Company Actions,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,No Vents,Wood,Single Pane,No Deck/Porch,Wood,No Patio Cover/Carport,No Fence,0-10,30-50,16446.0,1961,38.8473885722273,-120.022490521555,961,0,2021,8,August,Saturday,1,0
50963,Destroyed (>50%),Redding,96003,SHU,Shasta,2018-07-23,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Tile,Enclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,475309.0,2005,40.6011661655575,-122.425990611192,960,1,2018,7,July,Monday,1,1
29086,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,Non Combustible,Unknown,Unknown,210000.0,1991,39.7615516532067,-121.596880882588,959,1,2018,11,November,Thursday,1,1
56607,No Damage,Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,46624.0,1961,39.7293702620786,-121.634521815637,959,1,2018,11,November,Thursday,1,0
17340,No Damage,Unknown,Unknown,LNU,Solano,2020-08-16,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0.0,1961,38.407304476962,-122.0120833307,Unknown,0,2020,8,August,Sunday,0,0
101297,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Tile,Enclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,140509.0,1928,34.1834302,-118.1012105,910,1,2025,1,January,Tuesday,1,0
100146,Destroyed (>50%),Unknown,Unknown,VNC,Ventura,2024-11-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Metal,Unknown,Unscreened,Metal,Unknown,Unknown,Unknown,Unknown,No Fence,Unknown,Unknown,0.0,1961,34.2488195,-119.0429318,Unknown,0,2024,11,November,Wednesday,1,1
116525,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unknown,Unknown,Unknown,Unknown,No Deck/Porch,Unknown,No Patio Cover/Carport,No Fence,Unknown,<=30,131839.0,1909,34.187012,-118.1276402,910,1,2025,1,January,Tuesday,1,1
4161,No Damage,Berry Creek,95916,BTU,Butte,2020-09-09,Unknown,Mobile Home Double Wide,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Wood,Multi Pane,Wood,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,98940.0,1983,39.6503665056528,-121.44732713974,959,1,2020,9,September,Wednesday,1,0
108250,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unscreened,Wood,Multi Pane,No Deck/Porch,Wood,No Patio Cover/Carport,Non Combustible,Unknown,<=30,70545.0,1972,34.18357,-118.15604,910,1,2025,1,January,Tuesday,1,0
98792,No Damage,Mount Baldy,91759,BDU,San Bernardino,2024-09-08,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,204380.0,1993,34.2395206,-117.6564809,917,1,2024,9,September,Sunday,1,0
128736,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,122956.0,1936,34.0441665,-118.5216587,902,1,2025,1,January,Tuesday,1,1
100136,No Damage,Camarillo,93010,VNC,Ventura,2024-11-06,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Enclosed,Unknown,Stucco Brick Cement,Multi Pane,Masonry/Concrete,Masonry/Concrete,Unknown,Unknown,Unknown,Unknown,0.0,1992,34.2370574,-119.0723578,930,1,2024,11,November,Wednesday,1,0
529,No Damage,Susanville,96130,LMU,Lassen,2020-08-18,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,Non Combustible,No Fence,Unknown,Unknown,148157.0,1963,40.3506269874268,-120.642300120111,961,1,2020,8,August,Tuesday,1,0
124627,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Unknown,Non Combustible,Non Combustible,Unknown,Unknown,0.0,1997,34.0605523,-118.540183,902,1,2025,1,January,Tuesday,1,1
42756,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,No Eaves,No Vents,Ignition Resistant,No Windows,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,95230.0,1962,39.7326380191853,-121.632562810089,959,1,2018,11,November,Thursday,1,1
95948,No Damage,Chico,95973,BTU,Butte,2024-07-24,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Asphalt,Enclosed,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,84238.0,1972,39.8863,-121.7592581,959,1,2024,7,July,Wednesday,1,0
82329,No Damage,South Lake Tahoe,96150,AEU,El Dorado,2021-08-14,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Concrete,Enclosed,No Vents,Stucco Brick Cement,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1961,38.8121953739945,-120.03366377155,961,0,2021,8,August,Saturday,0,0
98786,No Damage,Highland,92346,BDU,San Bernardino,2024-09-05,Unknown,Single Family Residence Multi Story,Single Residence,0.0,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,Non Combustible,Non Combustible,Unknown,Unknown,444004.0,2004,34.1302732,-117.1603596,923,1,2024,9,September,Thursday,1,0
112292,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,Unknown,Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,60358.0,1924,34.1852443,-118.1583733,910,1,2025,1,January,Tuesday,1,1
30259,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,Unknown,Ignition Resistant,Multi Pane,No Deck/Porch,Masonry/Concrete,No Patio Cover/Carport,No Fence,0-10,Unknown,559884.0,2008,39.7688827589812,-121.57180307923,959,1,2018,11,November,Thursday,1,1
31015,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,No Vents,Combustible,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,306301.0,1988,39.7528004562047,-121.574743725092,959,1,2018,11,November,Thursday,1,1
77427,No Damage,Doyle,96109,LMU,Lassen,2021-07-04,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Asphalt,Unenclosed,No Vents,Wood,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,71691.0,1961,40.0341221802839,-120.120335336712,961,0,2021,7,July,Sunday,1,0
100900,No Damage,Camarillo,93010,VNC,Ventura,2024-11-06,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Tile,Enclosed,No Vents,Stucco Brick Cement,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,0.0,2001,34.2427877,-119.052863,930,1,2024,11,November,Wednesday,1,0
109052,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Unknown,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,38640.0,1941,34.1963111,-118.130306,910,1,2025,1,January,Tuesday,1,1
93091,No Damage,Aguanga,92536,RRU,Riverside,2023-10-30,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,No Eaves,"Mesh Screen <= 1/8""""",Metal,No Windows,No Deck/Porch,No Deck/Porch,Combustible,No Fence,>30,Unknown,0.0,1961,33.4492651,-116.8586612,925,0,2023,10,October,Monday,0,0
91441,Destroyed (>50%),Weed,96094,SKU,Siskiyou,2022-09-02,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Wood,Unknown,No Fence,21-30,>=50,342248.0,1961,41.44776158,-122.39051269,960,0,2022,9,September,Friday,1,1
18620,No Damage,Vacaville,95688,LNU,Solano,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,331077.0,1981,38.4465994277339,-122.001289953984,956,1,2020,8,August,Sunday,1,0
68,No Damage,Oroville,95965,BTU,Butte,2020-06-17,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,135000.0,2007,39.5190002617655,-121.603312502018,959,1,2020,6,June,Wednesday,1,0
125704,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,No Deck/Porch,Masonry/Concrete,Combustible,Combustible,Unknown,Unknown,53933.0,1948,34.0490002,-118.5270726,902,1,2025,1,January,Tuesday,1,1
102554,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,Unknown,No Fence,Unknown,Unknown,483541.0,1950,34.2020617,-118.1324195,910,1,2025,1,January,Tuesday,1,1
111417,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,193358.0,1939,34.181862,-118.1223617,910,1,2025,1,January,Tuesday,1,0
105534,No Damage,Sierra Madre,91024,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,98504.0,1929,34.1696746,-118.0463413,910,1,2025,1,January,Tuesday,1,0
123802,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,"Mesh Screen <= 1/8""""",Stucco Brick Cement,Multi Pane,Masonry/Concrete,Unknown,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,1948,34.0415118,-118.523357,902,1,2025,1,January,Tuesday,1,1
91219,No Damage,Weed,96094,SKU,Siskiyou,2022-09-02,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unenclosed,"Mesh Screen <= 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,120000.0,1980,41.50326956,-122.38817962,960,1,2022,9,September,Friday,1,0
120717,Destroyed (>50%),Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Wood,Multi Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,0.0,2004,34.0454694,-118.5295691,902,1,2025,1,January,Tuesday,1,1
114414,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,199028.0,1949,34.1946036,-118.141801,910,1,2025,1,January,Tuesday,1,1
47709,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Mobile Home Single Wide,Single Residence,Unknown,Asphalt,Unenclosed,Unknown,Combustible,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Non Combustible,0-10,<=30,26391.0,1972,39.752875430732,-121.586786056498,959,1,2018,11,November,Thursday,1,1
30450,Destroyed (>50%),Concow,95965,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Metal,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Multi Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,11-20,Unknown,104248.0,2015,39.7866311205917,-121.526120072025,959,1,2018,11,November,Thursday,1,1
80612,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Single Story,Single Residence,0.0,Concrete,Unknown,"Mesh Screen <= 1/8""""",Unknown,Multi Pane,Wood,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,139907.0,1961,38.6334334628808,-120.540219533692,956,0,2021,8,August,Saturday,1,1
106093,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,Unknown,Unknown,218117.0,1924,34.1906522,-118.1471244,910,1,2025,1,January,Tuesday,1,1
106466,No Damage,Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Utility Misc Structure,Other Minor Structure,0.0,Tile,Enclosed,No Vents,Vinyl,Single Pane,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,No Fence,Unknown,Unknown,204724.0,1947,34.1841301,-118.1039545,910,1,2025,1,January,Tuesday,1,0
115713,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,0.0,Asphalt,Unknown,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Masonry/Concrete,No Patio Cover/Carport,Non Combustible,Unknown,<=30,294940.0,1958,34.1980568,-118.1381595,910,1,2025,1,January,Tuesday,1,1
51525,Destroyed (>50%),Unincorporated,96001,SHU,Shasta,2018-07-23,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unknown,Unknown,Ignition Resistant,Unknown,No Deck/Porch,No Deck/Porch,No Patio Cover/Carport,Non Combustible,>30,>=50,166111.0,1961,40.5685717166679,-122.474580823575,960,0,2018,7,July,Monday,1,1
26054,Destroyed (>50%),Mount Hamilton,95140,SCU,Santa Clara,2020-08-18,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Metal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,63720.0,1961,37.361275824394,-121.550943326068,951,0,2020,8,August,Tuesday,1,1
80030,Destroyed (>50%),Grizzly Flats,95636,AEU,El Dorado,2021-08-14,Unknown,Single Family Residence Single Story,Single Residence,1.0,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Wood,Single Pane,No Deck/Porch,No Deck/Porch,Combustible,No Fence,0-10,Unknown,173400.0,1961,38.638498789151,-120.531475292292,956,0,2021,8,August,Saturday,1,1
106317,Destroyed (>50%),Altadena,91001,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unknown,Unknown,Stucco Brick Cement,Single Pane,Masonry/Concrete,No Deck/Porch,No Patio Cover/Carport,Combustible,Unknown,Unknown,246185.0,1926,34.199355,-118.15399,910,1,2025,1,January,Tuesday,1,1
23645,No Damage,Santa Cruz,95060,CZU,Santa Cruz,2020-08-16,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,96590.0,1956,37.0781169810055,-122.139794143952,950,1,2020,8,August,Sunday,1,0
15961,No Damage,Napa,94558,LNU,Napa,2020-08-16,Unknown,Utility Misc Structure,Other Minor Structure,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,94321.0,1985,38.5159363507434,-122.187907190121,945,1,2020,8,August,Sunday,1,0
129256,No Damage,Pacific Palisades,90272,LAC,Los Angeles,2025-01-07,Unknown,Single Family Residence Multi Story,Single Residence,Unknown,Tile,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Multi Pane,Wood,Masonry/Concrete,No Patio Cover/Carport,Combustible,Unknown,Unknown,0.0,1946,34.0474394,-118.5340502,902,1,2025,1,January,Tuesday,1,0
94131,No Damage,Coulterville,95311,MMU,Mariposa,2024-07-30,Fire Retardant Drop,Single Family Residence Multi Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Stucco Brick Cement,Single Pane,Masonry/Concrete,Wood,No Patio Cover/Carport,No Fence,Unknown,Unknown,226273.0,1987,37.6838701,-120.3050817,953,1,2024,7,July,Tuesday,1,0
34510,Destroyed (>50%),Paradise,95969,BTU,Butte,2018-11-08,Unknown,Single Family Residence Single Story,Single Residence,Unknown,Asphalt,Unenclosed,"Mesh Screen > 1/8""""",Ignition Resistant,Single Pane,Masonry/Concrete,No Deck/Porch,Combustible,No Fence,Unknown,Unknown,101496.0,1971,39.741429572367,-121.569054407835,959,1,2018,11,November,Thursday,1,1
